tag #,monitoring date,broodstock,set date,distribution date,total # of live oysters,total # of live oysters greater than or equal to 15mm:,clump (if any noted),Total LIVE oysters LESS than 15 mm,Total DEAD oysters LESS than 15 mm,average of shell heights for each monitoring,shell_height_mm,Live / Dead,Organization,Location,Name of Person(s) Collecting Data:,Notes,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,3,,,,35,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,3,,,,50,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,4,,,,45,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,5,,,,45,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,5,,,,45,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,6,,,,30,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,6,,,,45,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,6,,,,45,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,7,,,,40,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,7,,,,45,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,8,,,,45,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,8,,,,40,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,8,,,,35,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,9,,,,50,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,9,,,,35,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,9,,,,45,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,9,,,,40,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,10,,,,30,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
N/A,9/10/2016,MB,7/15/2015,,,,10,,,,30,N/A,Lauren LeClaire - Community Scientist,"Pier 5, Brooklyn Bridge Park, East River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,1,,,,61,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,1,,,,53,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,1,,,,34,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,1,,,,40,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,2,,,,7,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,2,,,,43,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,2,,,,41,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,2,,,,36,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,3,,,,59,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,3,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,3,,,,50,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,4,,,,35,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,4,,,,41,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,4,,,,48,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,4,,,,55,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,4,,,,52,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,4,,,,58,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,4,,,,33,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,4,,,,31,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,48,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,43,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,29,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,43,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,50,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,50,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,49,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,60,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,46,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,41,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,52,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,5,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,49,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,34,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,46,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,39,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,41,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,48,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,29,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,27,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,47,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,41,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,6,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,7,,,,34,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,7,,,,46,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,7,,,,52,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,7,,,,41,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,7,,,,40,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,7,,,,22,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,7,,,,55,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,7,,,,32,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,7,,,,50,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,8,,,,32,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,8,,,,44,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,8,,,,39,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,8,,,,31,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,8,,,,39,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,8,,,,52,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,8,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,8,,,,38,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,8,,,,37,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,8,,,,43,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,9,,,,58,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,9,,,,38,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,9,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,9,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,9,,,,46,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,9,,,,38,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,9,,,,40,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,9,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,9,,,,40,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,43,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,44,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,55,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,31,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,53,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,47,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,45,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,42,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,55,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,47,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,51,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,52,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
13,9/20/2016,MB,7/15/2015,,,,10,,,,41,N/A,Stuyvesant High School,"Pier 40, Hudson River Park, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,1,,,,52,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,1,,,,39,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,1,,,,36,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,2,,,,43,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,2,,,,46,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,2,,,,35,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,3,,,,42,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,3,,,,46,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,3,,,,40,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,4,,,,64,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,4,,,,51,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,4,,,,47,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,4,,,,44,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,4,,,,47,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,5,,,,50,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,5,,,,34,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,5,,,,42,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,5,,,,46,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,6,,,,63,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,6,,,,52,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,6,,,,48,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,7,,,,52,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,7,,,,53,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,7,,,,43,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,7,,,,39,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,7,,,,46,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,7,,,,37,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,7,,,,45,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,7,,,,45,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,7,,,,54,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,7,,,,25,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,8,,,,51,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,8,,,,40,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,8,,,,45,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/24/2016,MB,7/15/2015,,,,8,,,,44,N/A,Hastings High School - Science Barge ,"Groundwork Hudson Valley Science Barge, Yonkers, Hudson River",,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,1,,,,54,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,1,,,,55,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,1,,,,38,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,2,,,,31,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,2,,,,15,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,2,,,,80,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,3,,,,52,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,4,,,,60,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,4,,,,54,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,5,,,,62,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,5,,,,43,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,6,,,,52,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,6,,,,61,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
N/A,9/25/2016,MB,7/5/2015,,,,7,,,,55,N/A,Sleepy Hollow Middle School,Tarrytown Marina,,,,,,,,,,,,,,,,,,,,,
